# The map name is '$mapname'
# The waypoints are from the optimal race line.
# id;s_m;d_m;x_m;y_m;d_right;d_left;psi_rad;kappa_radpm;vx_mps;ax_mps2
0;0.0;0.0;3.868136996688277;0.3058415019490798;0.9420066540671781;0.5607414818414527;0.5452094819518958;0.4967100728480423;3.3710297783821117;-1.1881433521540843
1;0.09975211040408213;0.0;3.95208994193641;0.3597261537434711;0.9951674993723085;0.5059783144599528;0.5966805575843319;0.5358052655391761;3.3356861592570497;-0.7526544560798738
2;0.19950422080816427;0.0;4.033013958129269;0.4180009826954689;1.0529904015625609;0.45940285432264055;0.6522368233652525;0.5780657959217921;3.313101932066238;-0.5480317227768297
3;0.2992563312122464;0.0;4.110566484313632;0.480679155838501;1.0882326012495687;0.41538189672080317;0.7058588640214141;0.4969228982440642;3.29656029376535;-1.649164142315286
4;0.39900844161632854;0.0;4.184959532124198;0.5471588835071471;1.0131845891609734;0.37719830895895534;0.7513450437649317;0.41790880666340197;3.246273950736893;-1.7193506512262953
5;0.4987605520204107;0.0;4.25625228814792;0.6168989340145199;0.9422278078147842;0.3587157179330846;0.7996487452805482;0.5511654770291;3.193004361297367;-0.03938286223271299
6;0.5985126624244927;0.0;4.3236138448945605;0.6904631916119744;0.8758367607714908;0.35436042506880505;0.8613565491535037;0.681231130942265;3.191773770808494;-0.03938286223271295
7;0.6982647728285749;0.0;4.386076131896896;0.7681447466033179;0.8124666545797499;0.35130211418205554;0.9240541812693385;0.5770203525118812;3.1905427056816116;1.3173901292961923
8;0.7980168832326571;0.0;4.444033812667522;0.8493913739772463;0.7541333635378149;0.37031945874570865;0.97660870436012;0.4793928966563324;3.231468342413978;2.4035516126910395
9;0.8977689936367392;0.0;4.4978532368803235;0.9333695171080454;0.7003358379785006;0.4089616790716004;1.0254658747143373;0.5003247543994868;3.304830758100311;1.732362372291267
10;0.9975211040408214;0.0;4.547413122464247;1.0199238786256195;0.6510981288127069;0.45049237118293994;1.076447402624882;0.5201983255889134;3.3567126694024956;1.1956121695454753
11;1.0972732144449036;0.0;4.592522414391587;1.108863376450472;0.6065175294676779;0.4963512529427825;1.125406679259248;0.461791937612605;3.3920568419767316;1.7644695554744059
12;1.1970253248489855;0.0;4.633502652356926;1.19982098827674;0.5661982588683152;0.5374163198978796;1.168634387928179;0.4060165482165941;3.4435546667659866;2.204179607378943
13;1.2967774352530677;0.0;4.670697986981202;1.2923779407154823;0.5297490436491101;0.5739199684503907;1.2085324470588654;0.3939412602851292;3.506823616621912;2.047007038425598
14;1.3965295456571498;0.0;4.7042243786332305;1.3863146023639583;0.49590823298536413;0.6070082136490588;1.2472418155755933;0.3819120540721799;3.564575489772536;2.030422209680276
15;1.496281656061232;0.0;4.734178838021792;1.4814585773421702;0.4656514230926388;0.6366837058380562;1.283831703085719;0.3517594986749244;3.620949630019861;2.2626856950919714
16;1.5960337664653141;0.0;4.760776236703221;1.577593645795886;0.4579700326523211;0.6631006842854158;1.317438303773629;0.32229927930627467;3.682755974765919;2.4942501694992143
17;1.6957858768693963;0.0;4.784261192631705;1.67454460192524;0.46616977692518013;0.6553818990078075;1.3484639942078664;0.2997374034642316;3.749707322744089;2.6410911659390455
18;1.7955379872734785;0.0;4.804834457114964;1.7721418147304624;0.44594855373006487;0.6594448865829642;1.377245344243546;0.2773581186376428;3.819321123103508;2.7878225497781974
19;1.8952900976775606;0.0;4.82270627169506;1.870283304762964;0.42830928996416745;0.6756447333365792;1.4036778650540886;0.25258418639214597;3.891451683745999;2.986059800912532
20;1.9950422080816428;0.0;4.83809795339129;1.9688321596047071;0.412863559577846;0.6909342241725862;1.4276421739050136;0.22796944484356219;3.967256954218772;3.1991415708857502
21;2.0947943184857247;0.0;4.851245532026815;2.0677180893690967;0.39968651175734343;0.7040067262650768;1.4491883567906079;0.20399928150417493;4.0468963400551505;3.430550455882012
22;2.194546428889807;0.0;4.862376926482665;2.1668396596823456;0.3885400751121041;0.7150812050404914;1.4683429148788711;0.18007776556884755;4.130590669964238;3.689503249903515
23;2.294298539293889;0.0;4.871727396099144;2.266155710139921;0.3791857790663387;0.724388567404087;1.4851053101528722;0.15598505873909252;4.218749904158434;3.9756105134690762
24;2.394050649697971;0.0;4.879530785845483;2.3655969142035334;0.3713830268075192;0.7321578660554108;1.4994631690063132;0.1319068911964968;4.311728404197462;4.295259135940297
25;2.4938027601020534;0.0;4.886025398885778;2.465139237292656;0.3648921642293854;0.7386253134525403;1.5114261765492414;0.10793800496480345;4.409980063293723;4.647259358054843
26;2.5935548705061353;0.0;4.891447621059774;2.5647409607872516;0.3594732690893288;0.7440247346062235;1.52099719087696;0.08396111030845854;4.5138754984791385;5.027847034354165
27;2.6933069809102177;0.0;4.896035811948343;2.6643880433420213;0.35488789308209034;0.7485933783690643;1.528171125585115;0.059870874922898575;4.623651016318355;5.404896958059816
28;2.7930590913142996;0.0;4.900028751858098;2.764059295719046;0.35089634523957824;0.7525687265112982;1.532941892287149;0.03600835311522635;4.738823532995072;5.819728428315019
29;2.892811201718382;0.0;4.90365165099717;2.863745626955899;0.34727396863302945;0.7561753105080049;1.5357282327928843;0.019856652946049214;4.85978485761191;6.129535716817528
30;2.992563312122464;0.0;4.907077085727387;2.9634388221299184;0.3438484843771895;0.7595851625483632;1.5369040695514922;0.00415155456061498;4.984012149801955;6.433632073407149
31;3.0923154225265463;0.0;4.910439976097412;3.0631342214881987;0.3438249414036129;0.7629328728569742;1.537217181143147;0.0021262424825892563;5.11115582458068;6.362861327629825
32;3.1920675329306283;0.0;4.913781721813765;3.1628303517334775;0.3671890283161182;0.7576229220078595;1.5373283749373254;0.00016627118721054273;5.233863922039261;6.294440992135721
33;3.29181964333471;0.0;4.917118941995965;3.262526617510055;0.38272282912701483;0.734258266958081;1.5373397995486506;6.278879137171711e-05;5.352485319922251;6.228188677132718
34;3.3915717537387926;0.0;4.92045553799899;3.3622229115666173;0.3794218276879198;0.7240013630048955;1.5373408992093953;-4.199175480060789e-05;5.4673255828659775;6.1639445521029295
35;3.4913238641428745;0.0;4.923792603155167;3.4619191469328072;0.37612111659134484;0.7273512857070268;1.5373297674752333;-0.0001811961556838689;5.578654137337502;6.101567614698667
36;3.591075974546957;0.0;4.927131473003039;3.561615403002047;0.37281937939051324;0.7307030150722094;1.5373047504578699;-0.00032007311652061665;5.686709987040979;6.040932717960726
37;3.690828084951039;0.0;4.930473510511928;3.6613114634841164;0.3695153029840753;0.7340316671864744;1.5372663009719587;-0.00045082780926395554;5.791706316066355;5.981928175527633
38;3.7905801953551213;0.0;4.933820034742926;3.7610074716286395;0.3662075843372889;0.7373501248867703;1.5372148082199237;-0.0005816831007171247;5.893834233430048;5.9244538131024305
