# The map name is '$mapname'
# The waypoints are from the optimal race line.
# id;s_m;d_m;x_m;y_m;d_right;d_left;psi_rad;kappa_radpm;vx_mps;ax_mps2
0;0.0;0.0;3.2477449599900887;-1.9680739194600878;0.6636091258937684;0.4497232903377943;0.5190261789741266;0.6045964557507648;4.1405149602438955;-1.4981171451155346
1;0.09963312669379085;0.0;3.3326698633072813;-1.916063829154633;0.7345841044481675;0.4002850266398812;0.5803610848312676;0.6272953919511899;4.104307486697437;-1.2570310775429339
2;0.1992662533875817;0.0;3.414231629532282;-1.8588137414240824;0.8107362424716246;0.3623039205974349;0.644067814430994;0.6512332385033219;4.073678444863671;-0.7254644068166797
3;0.2988993800813725;0.0;3.4918301557031675;-1.7964330113981448;0.873026308225085;0.3211522042453889;0.7107809920526172;0.6892356242209259;4.055896386476668;-0.0635451421540624
4;0.3985325067751634;0.0;3.565037517558826;-1.7288048191623657;0.9412582365108737;0.301117378742255;0.7815056302570461;0.7300321116993128;4.054335099055883;-0.06354514215404457
5;0.49816563346895426;0.0;3.6331604034652547;-1.6561963531272674;0.9168600236300098;0.3062387507617833;0.8524253903107967;0.694807324906983;4.052773210165905;0.5243138596715679
6;0.597798760162745;0.0;3.6961583782845624;-1.5789681772522608;0.8578980823757083;0.3355483769071043;0.9201408191641329;0.6648242783742638;4.065642477082115;0.9469210757558482
7;0.6974318868565359;0.0;3.7539235243551494;-1.4978230907679075;0.8128892868017662;0.3642531963709737;0.9830174507864786;0.5972233745593556;4.088781990577878;1.9509075799938893
8;0.7970650135503268;0.0;3.8067728656423774;-1.413362934536198;0.783807348573736;0.35433348225343636;1.039238796821803;0.5318124315655437;4.13604741397446;2.836211813607194
9;0.8966981402441176;0.0;3.8550764761868552;-1.326231149549161;0.7461621568698145;0.34414184420756283;1.0888256295407432;0.46344507883525593;4.203813686708287;3.7416584307712184
10;0.9963312669379085;0.0;3.8993055874515976;-1.236963402510833;0.7022222233166892;0.3311753403763549;1.1316153120923016;0.3957454987369166;4.291577305549995;4.64010404528615
11;1.0959643936316994;0.0;3.9399576093652717;-1.1460019728913518;0.6610967121875887;0.34373051879958094;1.1686165934723287;0.3476012106427674;4.397982710055201;5.201835903722461
12;1.19559752032549;0.0;3.977432513575285;-1.0536945062257732;0.6359194129951736;0.3797090192202913;1.2008918393684003;0.3003965623969309;4.5142886780993825;5.799496809109431
13;1.295230647019281;0.0;4.012130376107675;-0.9602921909882229;0.6277447657177609;0.43365285733924;1.2285782993545251;0.2554140700255876;4.640522197975217;6.4165508624543115
14;1.3948637737130718;0.0;4.044434900048928;-0.8660526156762391;0.6067669156687017;0.5000364668761041;1.2517948967819739;0.21071339594352778;4.776300694044803;6.548979597448373
15;1.4944969004068627;0.0;4.074773021994816;-0.7711372004162044;0.5761813579270304;0.574833914340933;1.2701681064502872;0.15757688104695863;4.911012008520048;6.47420894943946
16;1.5941300271006535;0.0;4.10360941634001;-0.675783293074208;0.5471368398313541;0.6523582959021971;1.2831926838425889;0.1039049518557773;5.040647806466077;6.402122956568786
17;1.6937631537944444;0.0;4.131464648258119;-0.5801085034523936;0.5191046469967187;0.7292315307951008;1.2908875324746394;0.0505377671414074;5.1656420089000905;6.33249495583722
18;1.7933962804882353;0.0;4.158830014260308;-0.48432201800390834;0.5056374897541777;0.8107805034859633;1.2932609965718973;-0.0029037450598322955;5.286370201618385;6.265128652812988
19;1.8930294071820262;0.0;4.186232549805037;-0.3885207640274644;0.5115551140770662;0.8960275040920112;1.2902161993872252;-0.05835325192879882;5.403160058909604;-1.0060527345155175
20;1.992662533875817;0.0;4.214185653820054;-0.29290083532520966;0.48689432377091646;0.9842225898567968;1.281631776946664;-0.11398952725265568;5.384576702311779;-7.440937154195299
21;2.092295660569608;0.0;4.243226945340198;-0.19759084015471254;0.45761732506713854;1.0748844671386903;1.2675050452943453;-0.1695840191045225;5.245087091237842;-6.183839842530748
22;2.191928787263399;0.0;4.273871396454816;-0.10279439675270598;0.42672985110855055;1.0323558777361834;1.2478389555407814;-0.2251917883813771;5.126276231115515;-4.979593215632368
23;2.2915619139571897;0.0;4.306637220954741;-0.008705128452280752;0.3937212678495061;0.9988193704181157;1.2226025029491372;-0.28150103653983866;5.028562728476857;-3.802608212248078
24;2.39119504065098;0.0;4.342027679260267;0.08442505241229087;0.3581117657291774;0.9771060270571179;1.1917381659324622;-0.33806160774794913;4.952646930952285;-2.7607519200678237
25;2.490828167344771;0.0;4.380527452840858;0.1763146285635301;0.3194785842884277;0.9237790180970751;1.1554931983697818;-0.3891782829430019;4.896793535674809;-1.6773377441453716
26;2.590461294038562;0.0;4.42255931503927;0.26663894092969403;0.29238013438565436;0.864402795618458;1.1141671646147415;-0.44044633526789423;4.862545642262412;-0.9137890919931319
27;2.6900944207323527;0.0;4.468492700681518;0.35504009875630743;0.2786037420867903;0.8168202112087249;1.068436631131903;-0.4763782671965846;4.843785997991371;-0.09063137040411887
28;2.7897275474261436;0.0;4.518570479103794;0.44116389480603097;0.2781596890748653;0.7836428303625689;1.019211391553431;-0.5118536121443625;4.841921418271619;-0.09063137040415452
29;2.8893606741199345;0.0;4.5729181785958;0.5246398725398042;0.3069327059657174;0.7671180637902781;0.9682719554826702;-0.5072470405938843;4.840056120242577;0.026596611043502506
30;2.9889938008137253;0.0;4.6314296597104025;0.6052843327727297;0.357890517942916;0.7683697543153017;0.9181082412155255;-0.49984258893924105;4.840603583659075;0.19738479873370218
31;3.088626927507516;0.0;4.693855596662775;0.6829105942144997;0.4092674205886196;0.7872209574081382;0.8692653424455042;-0.47947279440327834;4.844664610006807;0.6556677420349845
32;3.188260054201307;0.0;4.759932062044955;0.7574825262788757;0.3623255587217245;0.8012059855924328;0.8225329380812126;-0.45875176400969514;4.858130055677267;1.0815642634822618
33;3.287893180895098;0.0;4.829338749060527;0.8289487699343752;0.32697970393485815;0.8068569008963838;0.7778384650110735;-0.43850445143831074;4.880260945529124;1.464090430306647
34;3.387526307588889;0.0;4.90180593317679;0.897319399411289;0.29594466871730046;0.8288020709240773;0.7351222834742107;-0.41911353278015756;4.910060153513869;1.8025212966038606
35;3.4871594342826797;0.0;4.977064001874973;0.9626074881932034;0.292714836818957;0.8525511188174364;0.6943814991771634;-0.39852419091880914;4.946501023607517;2.154372252593411
36;3.5867925609764706;0.0;5.054849761176341;1.0248521595031537;0.3117672383972362;0.8721916646004133;0.6556867857217781;-0.3783794889233928;4.989706009749138;2.483174746486687
37;3.6864256876702615;0.0;5.134926284446069;1.084139069346366;0.3048932911439495;0.8984494239036713;0.619483501412801;-0.34689806005130813;5.039045444522775;3.0934106000666164
