# The map name is '$mapname'
# The waypoints are from the optimal race line.
# id;s_m;d_m;x_m;y_m;d_right;d_left;psi_rad;kappa_radpm;vx_mps;ax_mps2
366;36.58197903591214;0.0;-3.238319951268561;12.898612581510745;0.3404868173248536;1.1116127997997622;-1.636082792893328;0.008202071329575233;9.535346861522362;3.8224246353227427
367;36.68192979830535;0.0;-3.2447965463064636;12.798872684330213;0.35732275988990125;1.0938121550558693;-1.6351647336955235;0.01016802468894541;9.57533019182767;3.7987755863964847
368;36.781880560698546;0.0;-3.2511718379058547;12.699125473232062;0.37171264692963174;1.0848625663358;-1.6340511984951318;0.012089188576697454;9.614901419909021;3.775358114772711
369;36.88183132309175;0.0;-3.257426568212405;12.599371605569342;0.36546825550754025;1.0849640682612884;-1.6327497129365405;0.013953246104854704;9.654068010860827;3.752168177603796
370;36.98178208548495;0.0;-3.2635422400015774;12.499607998335733;0.35936280458487035;1.091079753082934;-1.631261825563021;0.0158234541514353;9.692837216124303;3.7292018457515277
371;37.08173284787816;0.0;-3.2695000417182656;12.399836131928545;0.35341512342446413;1.0970374611229363;-1.6295863758653208;0.01770201130181658;9.731216081944043;3.706455299322436
372;37.18168361027136;0.0;-3.275281376730407;12.300052414440728;0.34764360692030305;1.1028185434943047;-1.6277221670191544;0.01962853317376994;9.76921145739888;3.683924823427681
373;37.28163437266456;0.0;-3.2808668106226397;12.200259235431163;0.3420677356584063;1.1084036061268556;-1.625660873952798;0.021617671039369662;9.806830002033035;3.661606804149981
374;37.38158513505776;0.0;-3.2862366418911173;12.100452314666118;0.34315383273786604;1.1137728856438136;-1.623395864719173;0.023835790729989557;9.844078193111486;3.639497724712815
375;37.48153589745097;0.0;-3.2913684100548055;12.000635001671128;0.3488583560208328;1.11694298893781;-1.6208875903016295;0.026354506782272937;9.880962332522063;3.6175941618303993
376;37.58148665984417;0.0;-3.2962373352142063;11.900802070113981;0.3763923215705968;1.0992603354601538;-1.6181266557497267;0.02891845442478025;9.91748855334495;3.595892782237149
377;37.68143742223737;0.0;-3.30081752796007;11.800958157877856;0.37181198268293364;1.090200149421395;-1.6151050500494;0.031543758067476085;9.95366282610908;3.5743903393781937
378;37.78138818463057;0.0;-3.3050830418145383;11.701097287129654;0.36754653096327683;1.0867363081525814;-1.6118211842362165;0.03416426435774218;9.989490964753372;3.5530836702580104
379;37.88133894702378;0.0;-3.3090074091604627;11.601225704648877;0.3636223464437091;1.0864211306154656;-1.6082757554220422;0.036779908538890425;10.024978632309773;3.5319696924341546
380;37.98128970941698;0.0;-3.3125647381472967;11.50133677507558;0.36006541534080344;1.0899787149029894;-1.6044690288727628;0.03938932728210666;10.060131346323688;3.0047334485141084
381;38.08124047181018;0.0;-3.315728662137382;11.401438503793761;0.35690199116741267;1.0931429352968913;-1.6004020198958298;0.04199201487717775;10.089940213064652;-7.918669580568878
382;38.18119123420338;0.0;-3.318473394742198;11.301523596760708;0.354157966447312;1.0958880354352554;-1.5960749753666947;0.04458794421030307;10.011190707392592;-7.72612544067608
383;38.28114199659659;0.0;-3.3207727231295228;11.201602012450767;0.36718781114009663;1.0981877684858958;-1.5914890936815365;0.04717650667472673;9.933754331746963;-7.540486421820704
384;38.381092758989794;0.0;-3.3226009602352096;11.101665742628716;0.4008357601152118;1.100016481811246;-1.5866445191988285;0.049758765526620875;9.857592017838249;-7.361539903071208
385;38.48104352138299;0.0;-3.3239320871380555;11.00172693082657;0.3995108625016581;1.0865084858768077;-1.581542493443453;0.052334318261188;9.782665144977033;-7.188991690976245
386;38.5809942837762;0.0;-3.324740483662905;10.901776785225898;0.3987083634717959;1.0664792012140003;-1.5761829961381197;0.054903732122749876;9.70893644731726;-7.0226566579876435
387;38.6809450461694;0.0;-3.3250003681165663;10.801829844739922;0.39845301419728846;1.0550270674342133;-1.570567402386915;0.05746656943408429;9.636368982353385;-6.862322681345056
388;38.780895808562605;0.0;-3.3246861567601407;10.701876463592281;0.3987709546780398;1.0524054602742299;-1.5646955248890198;0.06002278805539633;9.564926471044362;-6.707865046126862
389;38.8808465709558;0.0;-3.3237723733520825;10.60193379160409;0.39968646658932744;1.0514951473706733;-1.5585690305339392;0.06257150776162351;9.494572446703591;-6.558717884097259
390;38.98079733334901;0.0;-3.322233449752245;10.50199124984583;0.40122575887919437;1.0499599036194607;-1.5521874881439581;0.0651168331454142;9.425274968934756;-6.4146284941208895
391;39.08074809574221;0.0;-3.3200442679333384;10.402068819350733;0.4149759005333269;1.0477741298289636;-1.5455521909871273;0.06765963434704637;9.35700348525718;-6.275612182384255
392;39.180698858135415;0.0;-3.3171791614560004;10.302155008712283;0.4367738809211867;1.0449124530520009;-1.5386623247003817;0.07019785488720195;9.289726033575384;-6.141594012223546
393;39.280649620528614;0.0;-3.3136134285555534;10.202272724043135;0.46139186829223267;1.0413496072961126;-1.531519743407216;0.07273049437280381;9.223410202914415;-6.013376249950135
394;39.38060038292182;0.0;-3.3093213039353073;10.102409580873417;0.465659417987632;1.0185181903115657;-1.5241236891748917;0.07524630202167225;9.158013577722317;-5.891804760539231
395;39.48055114531502;0.0;-3.304278771066877;10.002591525562103;0.47066954992197024;0.993485112893643;-1.516478869656254;0.07773316223789965;9.093482937487195;-5.775464374217547
396;39.580501907708225;0.0;-3.298460248012926;9.902805081106605;0.47644946824956186;0.9772985168912594;-1.5085849363126522;0.08020593200927326;9.029778945224244;-5.665115945970116
397;39.680452670101424;0.0;-3.29184272518108;9.803079600808466;0.48301965995568513;0.9703809961344274;-1.500446441864228;0.08265356968515251;8.966852429025689;-5.558611360117711
398;39.78040343249463;0.0;-3.284400693156675;9.703400397283824;0.49040755553542903;0.9629412644456071;-1.4920623019860502;0.08510083344742154;8.904676726155829;-5.455827676708961
399;39.88035419488783;0.0;-3.2761121006979335;9.60380036669037;0.4986326859798506;0.9546521740997137;-1.483434662783612;0.087548076575526;8.843225617714124;-5.356555915998693
400;39.980304957281035;0.0;-3.266951101497956;9.504263858276346;0.5262450048318228;0.9454886530534482;-1.4745611620222734;0.08999683579848365;8.782474345569335;-5.260746041321372
401;40.080255719674234;0.0;-3.2568964669179117;9.404827030040066;0.5666999630635847;0.9354277146760946;-1.4654441145346775;0.09244672237650355;8.72239786271008;-5.1682121648159836
