# The map name is '$mapname'
# The waypoints are from the optimal race line.
# id;s_m;d_m;x_m;y_m;d_right;d_left;psi_rad;kappa_radpm;vx_mps;ax_mps2
0;0.0;0.0;5.812649619508991;-7.532925509177921;0.7529909575065151;0.9127187559981793;-0.01054013053010694;0.41310268226106395;0.0;0.0
1;0.1;0.0;5.912453523574807;-7.533977494311013;0.7519408626291768;0.9517424911695448;0.030770137695999455;0.7189454814148921;0.0;0.0
2;0.2;0.0;6.012002802461548;-7.526789447622252;0.769656863029919;0.9890500239368804;0.13324896575287148;1.0676064273883124;0.0;0.0
3;0.30000000000000004;0.0;6.109893741958501;-7.507511969364224;0.8106480395166952;1.0237205920417598;0.24429142317366193;1.1020878115024124;0.0;0.0
4;0.4;0.0;6.205404567621199;-7.478580202604428;0.8578981587378918;1.0576404974453384;0.35366652805335397;1.1350415454544538;0.0;0.0
5;0.5;0.0;6.296786984480392;-7.438513010226385;0.8975259151116178;1.0887414445083268;0.4712997322645527;1.180124134686548;0.0;0.0
6;0.6000000000000001;0.0;6.38289042858694;-7.388133038748616;0.9474294469805875;1.0969894509660891;0.5896913549906636;1.1366372919103773;0.0;0.0
7;0.7000000000000001;0.0;6.462337440218232;-7.327741755701847;1.007537267904746;1.0967360302821398;0.6986271906466281;1.0992929007379075;0.0;0.0
8;0.8;0.0;6.535532735220798;-7.259921997117567;1.0756105044428295;1.0958530327596536;0.8095499351382451;1.039328855357844;0.0;0.0
9;0.9;0.0;6.599733236490438;-7.183543644998343;1.0916888102850206;1.0872423818958799;0.9064929617181969;0.9066541488539137;0.0;0.0
10;1.0;0.0;6.658515948566858;-7.102860029619897;1.0594963669213049;1.0717583619859623;0.9908807649090279;0.8965994777406328;0.0;0.0
11;1.1;0.0;6.708995454523609;-7.016743264019775;1.0443635414300703;1.050746232607085;1.0858128572663235;0.9082967727810509;0.0;0.0
12;1.2000000000000002;0.0;6.7514903609093615;-6.926425119001437;1.0308911759743815;1.0299802271117868;1.172540119465238;0.8465339012753326;0.0;0.0
13;1.3;0.0;6.7863499132307625;-6.832889576227016;1.0343824767615841;1.0103771589451567;1.25511963752139;0.7912294825963417;0.0;0.0
14;1.4000000000000001;0.0;6.813418447126709;-6.736809572630118;1.045448353722804;0.9922350995479656;1.3307860159845064;0.6978705267509222;0.0;0.0
15;1.5;0.0;6.83378431204079;-6.639064307659231;1.0637575229970886;0.9737047474333427;1.3946937428715744;0.591778354310114;0.0;0.0
16;1.6;0.0;6.848389177562429;-6.540285055216022;1.0896577315048648;0.9533842891530788;1.4491416868465292;0.45705302356137123;0.0;0.0
17;1.7000000000000002;0.0;6.858012073605506;-6.440895778640797;1.1187756102207327;0.9204757449411628;1.4861043475838487;0.28059389893273723;0.0;0.0
18;1.8;0.0;6.865281936056636;-6.341301039824124;1.1281148731051462;0.8940080575756058;1.5052604666330767;0.20892393370680384;0.0;0.0
19;1.9000000000000001;0.0;6.8710911417491225;-6.241610408702213;1.1402532493755269;0.8767075484545613;1.5278891343252095;0.28364077316531566;0.0;0.0
20;2.0;0.0;6.87384699651658;-6.141805264119378;1.1333655384759016;0.8675347793390674;1.5619886212661398;0.2923122779824161;0.0;0.0
21;2.1;0.0;6.872849639853119;-6.041961064637105;1.1105665491882395;0.8660554000533855;1.5863515899216927;0.05904692329952499;0.0;0.0
22;2.2;0.0;6.870740599663805;-5.942120676612146;1.0794632069400494;0.8749322867440174;1.5737980059260448;-0.17860189800200876;0.0;0.0
23;2.3000000000000003;0.0;6.872250238663005;-5.842273035468299;1.0457270407615067;0.8984161052083374;1.550631210321291;-0.052698753302075074;0.0;0.0
24;2.4000000000000004;0.0;6.8747673028133525;-5.74246116337933;1.0032819577216128;0.9168790638486568;1.5632582552656298;0.3149513654099445;0.0;0.0
25;2.5;0.0;6.873755367156686;-5.642606585059907;0.9726859113428807;0.9286357277401596;1.6136214834032798;0.43906705601438945;0.0;0.0
26;2.6;0.0;6.866222334636609;-5.543051647866512;0.9572095912371865;0.9444515446337532;1.6510716664685077;0.3894189104657786;0.0;0.0
27;2.7;0.0;6.857741995556112;-5.443554678682749;0.9345671875004143;0.9694356399440596;1.6915052654964355;0.51642974385259;0.0;0.0
28;2.8000000000000003;0.0;6.842191738273325;-5.3449406437939775;0.9293603394899144;0.9971079821674947;1.7543576152390257;0.5997304908718526;0.0;0.0
29;2.9000000000000004;0.0;6.821306953686353;-5.24729926555823;0.9402221182511644;1.006833640984393;1.811451363670806;0.6509516925914005;0.0;0.0
