# The map name is '$mapname'
# The waypoints are from the optimal race line.
# id;s_m;d_m;x_m;y_m;d_right;d_left;psi_rad;kappa_radpm;vx_mps;ax_mps2
0;0.0;0.0;5.662100532563816;-7.021491243934656;1.2639364875707884;0.38297205775723453;0.44165067788389223;0.7586222974540181;2.9177167196132796;-0.6495984939459857
1;0.09999865839139509;0.0;5.7507521117170946;-6.975380992819837;1.31025578440291;0.3817372060956296;0.517645902763535;0.7619213581106071;2.895367489652313;-0.738222406176907
2;0.19999731678279017;0.0;5.83571694805022;-6.922607664202175;1.363430425726305;0.3987224034004173;0.5940034371115207;0.7644171649346067;2.8697578991460624;-0.8753201222246961
3;0.29999597517418525;0.0;5.916359024569649;-6.863522343441583;1.4221832854813816;0.40986376948810893;0.6708092124804593;0.7738366869792772;2.8390929403491354;-0.9390595169425879
4;0.39999463356558035;0.0;5.992201115964219;-6.798357839853086;1.4910435096931496;0.3898310553717006;0.7491910686691954;0.7964080954684069;2.805822399984083;-0.6069800468321275
5;0.49999329195697545;0.0;6.062629669325633;-6.727312866596899;1.5684736093531675;0.3869899150604841;0.8310576872565932;0.840624031385905;2.784105773771054;-0.1987632225652398
6;0.5999919503483705;0.0;6.126747543158078;-6.65071816894209;1.6528756821595645;0.37820106567526385;0.9173834556156415;0.8838689894651568;2.7769574804733996;-0.11470416779556115
7;0.6999906087397656;0.0;6.183930065268221;-6.568739851530149;1.6920261470051081;0.36063534599500324;1.0062514004856467;0.8945296809698541;2.772823889570749;-0.02969969570736238
8;0.7999892671311607;0.0;6.233581002442705;-6.481937091614374;1.6782066093904473;0.35888588081326733;1.0963996359693835;0.903336924488745;2.771752597748132;-0.02969969570736238
9;0.8999879255225558;0.0;6.2752548067801985;-6.390949565422826;1.6743525381785112;0.362750702303381;1.1859590611649349;0.889398329688829;2.7706808917074484;0.12353166484307011
10;0.9999865839139509;0.0;6.308599095867019;-6.296797513741567;1.6816507156508513;0.3661789729960054;1.2750010206596818;0.8944288463850025;2.7751357813950484;0.04060359000653246
11;1.099985242305346;0.0;6.33343944579299;-6.199962569226305;1.6714155237186086;0.34426149267187567;1.3642888730483034;0.8892479478307761;2.776598497124163;0.08507008812757541
12;1.199983900696741;0.0;6.34957870608876;-6.101416601915389;1.6234626212931222;0.34185260118097055;1.4522840134828308;0.8649570280475077;2.7796605914384855;0.31988343066786706
13;1.2999825590881362;0.0;6.357177272628571;-6.001789264704211;1.5805413556976216;0.359584831589179;1.5362714661346288;0.8174399252226755;2.7911447170315262;0.7468794000880348
14;1.3999812174795312;0.0;6.356605745058219;-5.901745418142498;1.5444848230443633;0.3920801767988328;1.6160667123047763;0.7745064245477983;2.8177761989538745;1.0390730106722235
15;1.4999798758709264;0.0;6.348314251241663;-5.802154591263705;1.521732905048652;0.38799107274614697;1.690749010379424;0.7202370096836421;2.8544131658655876;1.4103271283296666
