# The map name is '$mapname'
# The waypoints are from the optimal race line.
# id;s_m;d_m;x_m;y_m;d_right;d_left;psi_rad;kappa_radpm;vx_mps;ax_mps2
0;0.0;0.0;-1.7268706291613094;-1.0491818082936615;1.8842154304767589;0.5903996144235283;-0.19755399932538475;0.5341902126501292;4.188930143732907;2.558657528831087
1;0.0999319006390837;0.0;-1.6283989993821153;-1.066197983725127;1.8181342751735872;0.5956609537955735;-0.14491784316292788;0.5194357786424555;4.249531594064854;2.5499480268659216
2;0.1998638012781674;0.0;-1.5291943116550533;-1.078078263705169;1.7280920452283215;0.612271385568941;-0.093670753939749;0.5066299179916564;4.309078912559686;2.5210326702614037
3;0.29979570191725113;0.0;-1.4294954017866293;-1.0849334587337613;1.6409253572032576;0.6394416055449544;-0.04395828962404069;0.4875605932825874;4.367152876565172;2.6275032848567963
4;0.3997276025563348;0.0;-1.329603608714994;-1.0869237208817328;1.5579973105066802;0.6633962648197509;0.0037968762488456154;0.4684536960613524;4.426868762644067;2.7438752946918084
5;0.4996595031954185;0.0;-1.2296985438892236;-1.084236387172678;1.4781730933448058;0.6957149854458621;0.04967056318225249;0.44951429584180963;4.488381488722206;2.866399611348016
6;0.5995914038345023;0.0;-1.1300409980397765;-1.0770659914681289;1.3977405570690602;0.736267928526991;0.0936862089747188;0.4317222882359137;4.5517532787498975;2.9752858467211363
7;0.6995233044735859;0.0;-1.0307400983432566;-1.0655953859276923;1.3227995028514936;0.7838824729629087;0.13608221553417832;0.41711236162397436;4.616612378121566;3.0276454965909267
8;0.7994552051126697;0.0;-0.9320560842497561;-1.050003834857981;1.2410297932389798;0.8373513324875397;0.177099920745875;0.4041043408147894;4.681690569409372;3.05801729238325
9;0.8993871057517534;0.0;-0.8340389866438322;-1.0304311255010603;1.1638364023643748;0.8931705863517962;0.2168917305463336;0.3922435431128468;4.746515937835533;3.0758880584267736
10;0.999319006390837;0.0;-0.7369031062742721;-1.0070410388669595;1.0931745692495467;0.9458287478557944;0.2555196101211088;0.38103765550180646;4.810839035738987;3.091727374286912
11;1.0992509070299208;0.0;-0.6407024125287796;-0.9799624879935274;1.0303640782560464;0.994803538387187;0.293059428119375;0.37013517143435554;4.874638100754843;3.112952002484759
12;1.1991828076690045;0.0;-0.5455846037881873;-0.9493495519248185;0.9685196379939554;1.0399526243121542;0.32950928298266025;0.3594641877317008;4.938042429317904;3.1404652098466723
13;1.2991147083080883;0.0;-0.45162254367574806;-0.9153381397834175;0.9090809396475724;1.0849260845365432;0.36491337255768364;0.34902818284928233;5.001192692585006;3.1734401645229027
14;1.3990466089471718;0.0;-0.35889961819529365;-0.8780688876039874;0.8561348484852473;1.1300064813760924;0.39927255904752545;0.33863706484320094;5.064206173012313;3.2161076092300473
15;1.4989785095862556;0.0;-0.26750553220237705;-0.8376900810895181;0.7999615629771467;1.1789731954067457;0.4326030589868908;0.3284927409687821;5.127276826432953;3.2626362028053775
16;1.5989104102253393;0.0;-0.17746262298051566;-0.7943219780364639;0.755903246021311;1.2255785223354356;0.46493051079964864;0.31843808279602337;5.19047690762196;3.3167939227707044
17;1.698842310864423;0.0;-0.08887619340500301;-0.7481269719216025;0.7261482929223392;1.2554877614778748;0.49625519941429364;0.3086512657114006;5.2539468564135765;3.373291271141521
18;1.7987742115035068;0.0;-0.0017179464758091227;-0.6992001548356306;0.698932339632802;1.2800590000929373;0.5266249082523471;0.2990420165117257;5.317720976723667;3.434324464844388
19;1.8987061121425903;0.0;0.08389410559128595;-0.6477180960878797;0.6881790372402665;1.2867052870747895;0.5560285931681901;0.28961275756187826;5.381872678599273;3.4995236582239753
20;1.998638012781674;0.0;0.16803171644956522;-0.5937473458670823;0.6947114014666264;1.2981695930499673;0.5845085979473137;0.2802144441995677;5.446465058149996;3.573047879971922
21;2.098569913420758;0.0;0.2505684779038197;-0.5374806311562196;0.7179530715147725;1.3135863176303866;0.6120371106227404;0.27096775336436935;5.511633565567374;3.651076580789819
22;2.1985018140598416;0.0;0.33161199769144456;-0.4789561886543178;0.7562977188351595;1.3271646150509295;0.6386668859050025;0.26180193494988563;5.577438713718267;3.7356542070415735
23;2.298433714698925;0.0;0.4110336352758274;-0.4183799038806112;0.805430251875674;1.3404779682955346;0.6643634040378302;0.2526975189878902;5.643974189820802;3.8273169079802667
24;2.398365615338009;0.0;0.4889659151115365;-0.3557650549443353;0.8478343773060493;1.3513024486516056;0.6891687189525655;0.2435474121053267;5.711338438692678;3.9295316726243077
25;2.4982975159770926;0.0;0.5652850299544829;-0.2913281794003814;0.8961613447551948;1.359700105542079;0.7130410933943896;0.23446446102795432;5.779684930739925;4.038634232779476
26;2.5982294166161766;0.0;0.6401408514207708;-0.22506139233057848;0.8772861267752758;1.3657725169489554;0.7360301946131868;0.22542868416887807;5.849096912204277;4.155390959023883
27;2.69816131725526;0.0;0.7134176505786944;-0.1571876170938763;0.858105026262614;1.3695924903842178;0.758097256102466;0.21651132589877237;5.919666115688034;4.277445111560086
28;2.7980932178943436;0.0;0.7852752674120278;-0.08767946528362446;0.8289491581626579;1.3624542870597829;0.7793221272437469;0.20808100316461967;5.991440007292083;4.391669533497601
29;2.8980251185334276;0.0;0.8556067763982518;-0.016758156627343836;0.8069014314940207;1.3459460107579517;0.7996851131135576;0.19971480745890383;6.064246789824975;4.513303807572293
30;2.997957019172511;0.0;0.9245720928168139;0.05561957591806479;0.787269225663176;1.3347204642750157;0.819255113235071;0.19177485845966113;6.138170344916076;4.628819225828932
31;3.097888919811595;0.0;0.9920769330085302;0.12923924859555527;0.7701128944217744;1.3290165829534346;0.8380133376044409;0.18383467251713784;6.21307239528969;4.754334677136121
32;3.1978208204506786;0.0;1.0582760622892369;0.2041523813841632;0.7552538512213134;1.322855425833998;0.856000237015192;0.17599252107395366;6.289076879020625;4.886154616101068
33;3.297752721089762;0.0;1.1230927663583021;0.28015389927489837;0.7386480038554228;1.3210808990678296;0.8731869382280352;0.16813637316808996;6.3662432741326045;5.0289134026113045
34;3.397684621728846;0.0;1.1866747753766056;0.3572961994185393;0.7288066198089811;1.3251793963765461;0.8896084187638448;0.16038555485972378;6.444699463464782;5.177958031864217
35;3.4976165223679296;0.0;1.2489646654275763;0.43538789619695056;0.7147578618882554;1.3351665032163493;0.9052411494705326;0.15261437032043387;6.524495194993284;5.33878835507812
36;3.5975484230070136;0.0;1.3101004994420642;0.5144777716357944;0.705173507429843;1.3388685932968234;0.9201155746491206;0.14497025161331056;6.6057602200167675;5.505378484532002
37;3.697480323646097;0.0;1.3700437714778038;0.5943910985347933;0.6961083903888918;1.3467004853408517;0.9342144780128496;0.13730230684875067;6.688527039322603;5.474470664159517
38;3.7974122242851807;0.0;1.428922042615511;0.6751704092789254;0.6904040028984185;1.360497557765603;0.947560949453805;0.12972489114310864;6.769825882005704;5.4281610731226815
39;3.8973441249242646;0.0;1.4867145900667906;0.7566587557395439;0.6801555181057007;1.3801361536890633;0.9601408481884748;0.12212326591066149;6.849484314800552;5.382736329098158
40;3.997276025563348;0.0;1.5435388813836632;0.8388906598710572;0.6706617879637295;1.401291285258725;0.9719727533032956;0.11461214284567255;6.92757169018917;5.338159851986897
41;4.097207926202432;0.0;1.5993902956885384;0.9217274089252665;0.6771051153487813;1.4258168686468415;0.9830468281395377;0.10707845614312785;7.00415265699992;5.29439752453607
42;4.197139826841516;0.0;1.6543767176239264;1.0051945507999889;0.6594949413865904;1.455803318688206;0.9933772473724214;0.09962380073577352;7.079287595322748;5.251417465327108
43;4.297071727480599;0.0;1.7085076444379215;1.0891710891687185;0.6561475732071103;1.4897339697582879;1.0029573066291495;0.09214995425859224;7.15303300104294;5.209189828014969
44;4.397003628119683;0.0;1.7618824537315543;1.1736735651484456;0.663785282522093;1.5240546892338285;1.0117979243767394;0.08474968727837394;7.2254418269484395;5.167686623201501
